0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,target
0,1,26.24,30.305,65,16.9979,False,False,True,False,True,False,False,False,23,3,7,0,124
0,1,25.42,29.545,73,15.0013,False,False,True,False,True,False,False,False,0,4,7,0,80
0,1,25.42,29.545,73,12.998,False,False,True,False,True,False,False,False,1,4,7,0,20
0,1,24.6,28.79,78,11.0014,False,False,True,False,True,False,False,False,2,4,7,0,38
0,1,24.6,29.545,73,12.998,False,False,True,False,True,False,False,False,3,4,7,0,7
0,1,24.6,29.545,73,11.0014,False,False,True,False,True,False,False,False,4,4,7,0,10
0,1,24.6,29.545,73,8.9981,False,False,True,False,True,False,False,False,5,4,7,0,23
0,1,24.6,29.545,73,7.0015,False,False,True,False,False,True,False,False,6,4,7,0,120
0,1,26.24,30.305,65,7.0015,False,False,True,False,True,False,False,False,7,4,7,0,274
0,1,26.24,30.305,65,16.9979,False,False,True,False,True,False,False,False,8,4,7,0,564
0,1,27.88,31.82,54,12.998,False,False,True,False,True,False,False,False,9,4,7,0,207
0,1,27.06,31.06,61,11.0014,False,False,True,False,False,True,False,False,10,4,7,0,166
0,1,28.7,32.575,54,8.9981,False,False,True,False,True,False,False,False,11,4,7,0,210
0,1,28.7,32.575,48,12.998,False,False,True,False,True,False,False,False,12,4,7,0,238
0,1,28.7,32.575,54,12.998,False,False,True,False,True,False,False,False,13,4,7,0,247
0,1,28.7,32.575,51,12.998,False,False,True,False,True,False,False,False,14,4,7,0,265
0,1,29.52,32.575,45,11.0014,False,False,True,False,True,False,False,False,15,4,7,0,237
0,1,29.52,33.335,51,12.998,False,False,True,False,True,False,False,False,16,4,7,0,361
0,1,30.34,33.335,42,16.9979,False,False,True,False,True,False,False,False,17,4,7,0,587
0,1,29.52,32.575,45,15.0013,False,False,True,False,True,False,False,False,18,4,7,0,496
0,1,28.7,31.82,45,15.0013,False,False,True,False,True,False,False,False,19,4,7,0,394
0,1,28.7,32.575,51,15.0013,False,False,True,False,True,False,False,False,20,4,7,0,343
0,1,27.06,31.06,54,7.0015,False,False,True,False,True,False,False,False,21,4,7,0,261
0,1,27.06,31.06,57,15.0013,False,False,True,False,True,False,False,False,22,4,7,0,223
0,1,26.24,31.06,61,11.0014,False,False,True,False,True,False,False,False,23,4,7,0,167
0,0,25.42,30.305,65,12.998,False,False,True,False,True,False,False,False,0,5,7,0,110
0,0,24.6,29.545,69,7.0015,False,False,True,False,True,False,False,False,1,5,7,0,75
0,0,24.6,29.545,73,8.9981,False,False,True,False,True,False,False,False,2,5,7,0,58
0,0,24.6,28.79,78,8.9981,False,False,True,False,True,False,False,False,3,5,7,0,26
0,0,24.6,29.545,73,6.0032,False,False,True,False,True,False,False,False,4,5,7,0,16
0,0,23.78,27.275,78,6.0032,False,False,True,False,True,False,False,False,5,5,7,0,10
0,0,24.6,28.79,78,11.0014,False,False,True,False,True,False,False,False,6,5,7,0,37
0,0,25.42,29.545,73,8.9981,False,False,True,False,True,False,False,False,7,5,7,0,52
0,0,27.06,31.06,65,11.0014,False,False,True,False,True,False,False,False,8,5,7,0,127
0,0,28.7,32.575,54,15.0013,False,False,True,False,True,False,False,False,9,5,7,0,222
0,0,29.52,33.335,54,12.998,False,False,True,False,True,False,False,False,10,5,7,0,322
0,0,30.34,33.335,48,15.0013,False,False,True,False,True,False,False,False,11,5,7,0,396
0,0,31.16,34.09,43,19.0012,False,False,True,False,True,False,False,False,12,5,7,0,463
0,0,31.16,34.09,45,19.9995,False,False,True,False,True,False,False,False,13,5,7,0,497
0,0,30.34,33.335,45,19.9995,False,False,True,False,True,False,False,False,14,5,7,0,433
0,0,31.16,34.09,45,22.0028,False,False,True,False,True,False,False,False,15,5,7,0,428
0,0,31.16,34.09,45,19.0012,False,False,True,False,True,False,False,False,16,5,7,0,425
0,0,31.16,34.09,45,15.0013,False,False,True,False,True,False,False,False,17,5,7,0,475
0,0,31.16,34.09,45,19.0012,False,False,True,False,True,False,False,False,18,5,7,0,428
0,0,30.34,34.09,48,12.998,False,False,True,False,True,False,False,False,19,5,7,0,406
0,0,29.52,33.335,51,15.0013,False,False,True,False,True,False,False,False,20,5,7,0,296
0,0,28.7,32.575,58,15.0013,False,False,True,False,True,False,False,False,21,5,7,0,252
0,0,28.7,32.575,65,19.0012,False,False,True,False,True,False,False,False,22,5,7,0,201
0,0,27.88,31.82,61,15.0013,False,False,True,False,True,False,False,False,23,5,7,0,168
0,0,27.06,31.06,65,15.0013,False,False,True,False,True,False,False,False,0,6,7,0,125
0,0,26.24,30.305,69,12.998,False,False,True,False,True,False,False,False,1,6,7,0,102
0,0,26.24,30.305,69,15.0013,False,False,True,False,True,False,False,False,2,6,7,0,94
0,0,26.24,30.305,69,15.0013,False,False,True,False,True,False,False,False,3,6,7,0,47
0,0,25.42,29.545,73,11.0014,False,False,True,False,True,False,False,False,4,6,7,0,10
0,0,26.24,30.305,69,15.0013,False,False,True,False,True,False,False,False,5,6,7,0,12
0,0,25.42,29.545,73,11.0014,False,False,True,False,True,False,False,False,6,6,7,0,21
0,0,26.24,30.305,73,11.0014,False,False,True,False,True,False,False,False,7,6,7,0,50
0,0,27.88,31.82,65,15.0013,False,False,True,False,True,False,False,False,8,6,7,0,118
0,0,29.52,33.335,58,15.0013,False,False,True,False,True,False,False,False,9,6,7,0,184
0,0,30.34,34.09,60,15.0013,False,False,True,False,True,False,False,False,10,6,7,0,304
0,0,31.16,34.85,55,19.0012,False,False,True,False,True,False,False,False,11,6,7,0,391
0,0,31.16,34.85,55,19.0012,False,False,True,False,True,False,False,False,12,6,7,0,420
0,0,32.8,37.12,49,19.9995,False,False,True,False,True,False,False,False,13,6,7,0,472
0,0,32.8,37.12,49,23.9994,False,False,True,False,True,False,False,False,14,6,7,0,430
0,0,33.62,37.12,43,19.9995,False,False,True,False,True,False,False,False,15,6,7,0,324
0,0,32.8,36.365,46,19.9995,False,False,True,False,True,False,False,False,16,6,7,0,317
0,0,32.8,37.12,49,26.0027,False,False,True,False,True,False,False,False,17,6,7,0,369
0,0,32.8,36.365,46,19.9995,False,False,True,False,True,False,False,False,18,6,7,0,390
0,0,31.16,34.85,55,19.0012,False,False,True,False,True,False,False,False,19,6,7,0,379
0,0,31.16,35.605,58,16.9979,False,False,True,False,True,False,False,False,20,6,7,0,262
0,0,30.34,34.09,62,15.0013,False,False,True,False,True,False,False,False,21,6,7,0,207
0,0,29.52,34.09,66,15.0013,False,False,True,False,True,False,False,False,22,6,7,0,181
0,0,28.7,33.335,74,8.9981,False,False,True,False,True,False,False,False,23,6,7,0,93
0,1,28.7,33.335,74,8.9981,False,False,True,False,True,False,False,False,0,0,7,0,51
0,1,28.7,33.335,74,15.0013,False,False,True,False,True,False,False,False,1,0,7,0,25
0,1,27.06,30.305,83,15.0013,False,False,True,False,True,False,False,False,2,0,7,0,10
0,1,27.06,30.305,78,12.998,False,False,True,False,True,False,False,False,3,0,7,0,7
0,1,26.24,29.545,78,11.0014,False,False,True,False,True,False,False,False,4,0,7,0,4
0,1,26.24,29.545,78,7.0015,False,False,True,False,True,False,False,False,5,0,7,0,17
0,1,26.24,28.79,83,7.0015,False,False,True,False,True,False,False,False,6,0,7,0,105
0,1,27.88,31.82,74,15.0013,False,False,True,False,True,False,False,False,7,0,7,0,277
0,1,28.7,32.575,70,12.998,False,False,True,False,True,False,False,False,8,0,7,0,347
0,1,30.34,34.85,67,15.0013,False,False,True,False,True,False,False,False,9,0,7,0,203
0,1,31.16,35.605,62,12.998,False,False,True,False,True,False,False,False,10,0,7,0,130
0,1,32.8,37.88,55,6.0032,False,False,True,False,True,False,False,False,11,0,7,0,141
0,1,32.8,38.635,59,12.998,False,False,True,False,True,False,False,False,12,0,7,0,165
0,1,33.62,39.395,56,16.9979,False,False,True,False,True,False,False,False,13,0,7,0,152
0,1,33.62,39.395,56,22.0028,False,False,True,False,True,False,False,False,14,0,7,0,138
0,1,34.44,40.15,53,22.0028,False,False,True,False,True,False,False,False,15,0,7,0,164
0,1,34.44,40.15,53,19.0012,False,False,True,False,True,False,False,False,16,0,7,0,265
0,1,34.44,39.395,49,22.0028,False,False,True,False,True,False,False,False,17,0,7,0,545
0,1,33.62,38.635,49,23.9994,False,False,True,False,True,False,False,False,18,0,7,0,558
0,1,32.8,37.88,55,15.0013,False,False,True,False,True,False,False,False,19,0,7,0,398
0,1,31.98,37.12,59,15.0013,False,False,True,False,True,False,False,False,20,0,7,0,323
0,1,30.34,34.85,66,12.998,False,False,True,False,True,False,False,False,21,0,7,0,202
0,1,31.16,36.365,66,15.0013,False,False,True,False,True,False,False,False,22,0,7,0,140
0,1,30.34,34.85,66,11.0014,False,False,True,False,True,False,False,False,23,0,7,0,91
0,1,30.34,34.85,66,7.0015,False,False,True,False,True,False,False,False,0,1,7,0,51
0,1,30.34,34.85,66,8.9981,False,False,True,False,False,True,False,False,1,1,7,0,13
0,1,29.52,34.09,70,11.0014,False,False,True,False,True,False,False,False,2,1,7,0,13
0,1,29.52,34.09,70,11.0014,False,False,True,False,True,False,False,False,3,1,7,0,3
0,1,29.52,34.09,70,8.9981,False,False,True,False,True,False,False,False,4,1,7,0,5
0,1,28.7,33.335,74,7.0015,False,False,True,False,False,True,False,False,5,1,7,0,19
0,1,29.52,34.85,74,7.0015,False,False,True,False,False,True,False,False,6,1,7,0,134
0,1,30.34,34.85,70,11.0014,False,False,True,False,False,True,False,False,7,1,7,0,315
0,1,31.16,36.365,70,11.0014,False,False,True,False,False,True,False,False,8,1,7,0,412
0,1,32.8,39.395,63,8.9981,False,False,True,False,False,True,False,False,9,1,7,0,199
0,1,33.62,39.395,56,11.0014,False,False,True,False,False,True,False,False,10,1,7,0,141
0,1,33.62,40.15,59,0.0,False,False,True,False,True,False,False,False,11,1,7,0,127
0,1,34.44,40.91,56,6.0032,False,False,True,False,True,False,False,False,12,1,7,0,153
0,1,35.26,41.665,53,7.0015,False,False,True,False,True,False,False,False,13,1,7,0,172
0,1,35.26,40.91,50,12.998,False,False,True,False,True,False,False,False,14,1,7,0,152
0,1,36.08,40.91,44,12.998,False,False,True,False,True,False,False,False,15,1,7,0,158
0,1,36.9,42.425,42,19.9995,False,False,True,False,True,False,False,False,16,1,7,0,277
0,1,32.8,40.15,66,0.0,False,False,True,False,True,False,False,False,17,1,7,0,513
0,1,32.8,40.15,66,8.9981,False,False,True,False,True,False,False,False,18,1,7,0,530
0,1,31.16,37.12,75,12.998,False,False,True,False,True,False,False,False,19,1,7,0,388
0,1,30.34,36.365,74,6.0032,False,False,True,False,True,False,False,False,20,1,7,0,277
0,1,30.34,35.605,74,8.9981,False,False,True,False,True,False,False,False,21,1,7,0,241
0,1,30.34,35.605,74,0.0,False,False,True,False,True,False,False,False,22,1,7,0,156
0,1,29.52,34.85,79,11.0014,False,False,True,False,False,False,True,False,23,1,7,0,92
0,1,29.52,34.09,70,15.0013,False,False,True,False,True,False,False,False,0,0,8,0,29
0,1,29.52,34.85,74,12.998,False,False,True,False,True,False,False,False,1,0,8,0,17
0,1,28.7,33.335,74,7.0015,False,False,True,False,True,False,False,False,2,0,8,0,11
0,1,28.7,33.335,79,11.0014,False,False,True,False,True,False,False,False,3,0,8,0,4
0,1,27.06,30.305,83,8.9981,False,False,True,False,True,False,False,False,4,0,8,0,4
0,1,27.06,30.305,83,7.0015,False,False,True,False,True,False,False,False,5,0,8,0,26
0,1,27.06,30.305,83,6.0032,False,False,True,False,True,False,False,False,6,0,8,0,100
0,1,30.34,34.09,62,0.0,False,False,True,False,True,False,False,False,7,0,8,0,282
0,1,32.8,36.365,43,12.998,False,False,True,False,True,False,False,False,8,0,8,0,382
0,1,33.62,37.12,41,0.0,False,False,True,False,True,False,False,False,9,0,8,0,166
0,1,35.26,37.88,36,11.0014,False,False,True,False,True,False,False,False,10,0,8,0,97
0,1,36.08,38.635,32,11.0014,False,False,True,False,True,False,False,False,11,0,8,0,119
0,1,36.9,40.15,33,16.9979,False,False,True,False,True,False,False,False,12,0,8,0,168
0,1,36.9,40.15,31,19.9995,False,False,True,False,True,False,False,False,13,0,8,0,150
0,1,37.72,40.91,29,12.998,False,False,True,False,True,False,False,False,14,0,8,0,123
0,1,36.9,39.395,27,0.0,False,False,True,False,True,False,False,False,15,0,8,0,129
0,1,36.9,39.395,27,0.0,False,False,True,False,True,False,False,False,16,0,8,0,231
0,1,31.16,34.09,45,19.9995,False,False,True,False,True,False,False,False,17,0,8,0,514
0,1,31.98,34.85,43,12.998,False,False,True,False,True,False,False,False,18,0,8,0,543
0,1,30.34,33.335,51,15.0013,False,False,True,False,True,False,False,False,19,0,8,0,413
0,1,29.52,34.09,62,15.0013,False,False,True,False,True,False,False,False,20,0,8,0,305
0,1,28.7,32.575,70,16.9979,False,False,True,False,True,False,False,False,21,0,8,0,220
0,1,28.7,32.575,70,6.0032,False,False,True,False,True,False,False,False,22,0,8,0,137
0,1,27.88,31.82,74,12.998,False,False,True,False,True,False,False,False,23,0,8,0,96
0,1,27.06,31.06,74,0.0,False,False,True,False,True,False,False,False,0,1,8,0,29
0,1,27.06,31.06,74,7.0015,False,False,True,False,True,False,False,False,1,1,8,0,12
0,1,27.88,31.82,69,0.0,False,False,True,False,True,False,False,False,2,1,8,0,8
0,1,27.06,31.06,74,12.998,False,False,True,False,True,False,False,False,3,1,8,0,5
0,1,27.06,31.06,74,7.0015,False,False,True,False,True,False,False,False,4,1,8,0,10
0,1,27.06,31.06,74,8.9981,False,False,True,False,True,False,False,False,5,1,8,0,21
0,1,27.88,31.82,69,7.0015,False,False,True,False,True,False,False,False,6,1,8,0,117
0,1,29.52,33.335,61,19.0012,False,False,True,False,True,False,False,False,7,1,8,0,335
0,1,30.34,34.09,58,19.0012,False,False,True,False,True,False,False,False,8,1,8,0,435
0,1,31.98,34.85,46,19.9995,False,False,True,False,True,False,False,False,9,1,8,0,213
0,1,33.62,36.365,36,19.9995,False,False,True,False,True,False,False,False,10,1,8,0,140
0,1,34.44,36.365,32,27.9993,False,False,True,False,True,False,False,False,11,1,8,0,128
0,1,35.26,37.12,30,19.0012,False,False,True,False,True,False,False,False,12,1,8,0,157
0,1,35.26,37.12,30,15.0013,False,False,True,False,True,False,False,False,13,1,8,0,203
0,1,36.9,38.635,25,19.0012,False,False,True,False,True,False,False,False,14,1,8,0,159
0,1,36.9,38.635,25,19.0012,False,False,True,False,True,False,False,False,15,1,8,0,168
0,1,36.9,38.635,25,19.0012,False,False,True,False,True,False,False,False,16,1,8,0,274
0,1,36.9,39.395,27,8.9981,False,False,True,False,False,True,False,False,17,1,8,0,556
0,1,35.26,37.88,34,12.998,False,False,True,False,False,True,False,False,18,1,8,0,556
0,1,35.26,37.88,36,15.0013,False,False,True,False,False,True,False,False,19,1,8,0,454
0,1,33.62,37.88,46,16.9979,False,False,True,False,False,True,False,False,20,1,8,0,288
0,1,32.8,37.12,52,15.0013,False,False,True,False,True,False,False,False,21,1,8,0,254
0,1,31.98,37.12,59,11.0014,False,False,True,False,False,True,False,False,22,1,8,0,191
0,1,32.8,37.12,49,11.0014,False,False,True,False,False,True,False,False,23,1,8,0,132
0,1,32.8,37.12,49,11.0014,False,False,True,False,False,True,False,False,0,2,8,0,43
0,1,31.98,35.605,52,11.0014,False,False,True,False,False,True,False,False,1,2,8,0,16
0,1,31.98,35.605,49,11.0014,False,False,True,False,False,True,False,False,2,2,8,0,11
0,1,31.16,34.85,55,6.0032,False,False,True,False,False,True,False,False,3,2,8,0,4
0,1,31.16,34.85,52,11.0014,False,False,True,False,False,True,False,False,4,2,8,0,7
0,1,31.16,34.85,55,6.0032,False,False,True,False,False,True,False,False,5,2,8,0,24
0,1,29.52,34.09,66,32.9975,False,False,True,False,False,False,True,False,6,2,8,0,110
0,1,30.34,33.335,51,15.0013,False,False,True,False,False,True,False,False,7,2,8,0,271
0,1,30.34,33.335,51,11.0014,False,False,True,False,False,True,False,False,8,2,8,0,437
0,1,30.34,34.09,55,12.998,False,False,True,False,False,True,False,False,9,2,8,0,195
0,1,30.34,34.09,58,6.0032,False,False,True,False,False,False,True,False,10,2,8,0,68
0,1,30.34,34.09,58,7.0015,False,False,True,False,False,True,False,False,11,2,8,0,122
0,1,31.16,34.85,55,8.9981,False,False,True,False,False,False,True,False,12,2,8,0,161
0,1,31.16,35.605,58,15.0013,False,False,True,False,False,True,False,False,13,2,8,0,144
0,1,31.16,35.605,58,15.0013,False,False,True,False,False,True,False,False,14,2,8,0,147
0,1,28.7,33.335,79,8.9981,False,False,True,False,False,True,False,False,15,2,8,0,118
0,1,27.88,31.82,79,0.0,False,False,True,False,False,False,True,False,16,2,8,0,150
0,1,28.7,33.335,79,0.0,False,False,True,False,False,True,False,False,17,2,8,0,425
0,1,28.7,33.335,84,0.0,False,False,True,False,False,False,True,False,18,2,8,0,492
0,1,28.7,33.335,84,0.0,False,False,True,False,False,False,True,False,19,2,8,0,321
0,1,28.7,33.335,84,7.0015,False,False,True,False,False,False,True,False,20,2,8,0,87
0,1,27.88,31.82,89,8.9981,False,False,True,False,False,True,False,False,21,2,8,0,88
0,1,27.88,31.82,89,7.0015,False,False,True,False,False,False,True,False,22,2,8,0,77
0,1,27.88,31.82,89,6.0032,False,False,True,False,False,True,False,False,23,2,8,0,56
0,1,27.88,31.82,89,6.0032,False,False,True,False,False,True,False,False,0,3,8,0,17
0,1,27.06,29.545,94,6.0032,False,False,True,False,False,True,False,False,1,3,8,0,17
0,1,27.06,29.545,94,6.0032,False,False,True,False,False,True,False,False,2,3,8,0,7
0,1,27.06,29.545,94,6.0032,False,False,True,False,False,False,True,False,3,3,8,0,3
0,1,27.88,31.82,89,0.0,False,False,True,False,False,True,False,False,4,3,8,0,7
0,1,27.88,31.82,89,0.0,False,False,True,False,False,True,False,False,5,3,8,0,20
0,1,27.88,31.82,89,19.9995,False,False,True,False,False,True,False,False,6,3,8,0,97
0,1,27.88,31.82,89,19.9995,False,False,True,False,False,True,False,False,7,3,8,0,282
0,1,28.7,32.575,82,23.9994,False,False,True,False,False,True,False,False,8,3,8,0,398
0,1,29.52,34.85,74,22.0028,False,False,True,False,True,False,False,False,9,3,8,0,187
0,1,29.52,33.335,71,19.9995,False,False,True,False,True,False,False,False,10,3,8,0,113
0,1,30.34,34.85,66,15.0013,False,False,True,False,False,True,False,False,11,3,8,0,149
0,1,31.16,35.605,62,15.0013,False,False,True,False,False,True,False,False,12,3,8,0,205
0,1,31.16,35.605,58,0.0,False,False,True,False,True,False,False,False,13,3,8,0,205
0,1,32.8,37.88,55,11.0014,False,False,True,False,True,False,False,False,14,3,8,0,167
0,1,32.8,37.88,55,16.9979,False,False,True,False,True,False,False,False,15,3,8,0,165
0,1,31.16,35.605,62,22.0028,False,False,True,False,True,False,False,False,16,3,8,0,290
0,1,31.16,35.605,62,22.0028,False,False,True,False,True,False,False,False,17,3,8,0,555
0,1,28.7,33.335,74,19.9995,False,False,True,False,True,False,False,False,18,3,8,0,523
0,1,28.7,33.335,74,19.0012,False,False,True,False,True,False,False,False,19,3,8,0,366
0,1,28.7,33.335,74,12.998,False,False,True,False,False,True,False,False,20,3,8,0,286
0,1,28.7,33.335,74,12.998,False,False,True,False,False,True,False,False,21,3,8,0,211
0,1,27.88,31.82,74,12.998,False,False,True,False,True,False,False,False,22,3,8,0,174
0,1,27.06,31.06,74,7.0015,False,False,True,False,True,False,False,False,23,3,8,0,132
0,1,27.06,31.06,74,7.0015,False,False,True,False,True,False,False,False,0,4,8,0,54
0,1,26.24,29.545,78,6.0032,False,False,True,False,True,False,False,False,1,4,8,0,19
0,1,27.06,31.06,69,0.0,False,False,True,False,True,False,False,False,2,4,8,0,19
0,1,26.24,29.545,78,6.0032,False,False,True,False,True,False,False,False,3,4,8,0,6
0,1,26.24,29.545,78,8.9981,False,False,True,False,True,False,False,False,4,4,8,0,7
0,1,26.24,29.545,78,6.0032,False,False,True,False,True,False,False,False,5,4,8,0,16
0,1,26.24,29.545,78,8.9981,False,False,True,False,True,False,False,False,6,4,8,0,101
0,1,27.06,30.305,78,8.9981,False,False,True,False,True,False,False,False,7,4,8,0,270
0,1,28.7,32.575,65,15.0013,False,False,True,False,True,False,False,False,8,4,8,0,454
0,1,29.52,33.335,58,7.0015,False,False,True,False,True,False,False,False,9,4,8,0,226
0,1,30.34,34.09,55,8.9981,False,False,True,False,True,False,False,False,10,4,8,0,163
0,1,31.16,34.85,52,16.9979,False,False,True,False,False,True,False,False,11,4,8,0,147
0,1,31.16,34.85,52,16.9979,False,False,True,False,True,False,False,False,12,4,8,0,216
0,1,31.98,35.605,52,16.9979,False,False,True,False,True,False,False,False,13,4,8,0,204
0,1,31.98,35.605,52,16.9979,False,False,True,False,False,True,False,False,14,4,8,0,245
0,1,31.16,34.85,55,16.9979,False,False,True,False,True,False,False,False,15,4,8,0,210
0,1,32.8,37.12,49,16.9979,False,False,True,False,True,False,False,False,16,4,8,0,330
0,1,31.98,35.605,49,19.9995,False,False,True,False,True,False,False,False,17,4,8,0,550
0,1,31.16,34.85,52,16.9979,False,False,True,False,True,False,False,False,18,4,8,0,466
0,1,30.34,34.09,55,16.9979,False,False,True,False,True,False,False,False,19,4,8,0,372
0,1,29.52,33.335,58,15.0013,False,False,True,False,True,False,False,False,20,4,8,0,291
0,1,28.7,32.575,65,12.998,False,False,True,False,True,False,False,False,21,4,8,0,173
0,1,28.7,32.575,65,15.0013,False,False,True,False,True,False,False,False,22,4,8,0,188
0,1,27.88,31.82,69,15.0013,False,False,True,False,True,False,False,False,23,4,8,0,139
0,0,27.06,30.305,78,12.998,False,False,True,False,True,False,False,False,0,5,8,0,133
0,0,27.06,30.305,78,11.0014,False,False,True,False,True,False,False,False,1,5,8,0,67
0,0,27.06,30.305,78,15.0013,False,False,True,False,True,False,False,False,2,5,8,0,53
0,0,27.06,30.305,78,11.0014,False,False,True,False,False,True,False,False,3,5,8,0,42
0,0,27.06,30.305,83,11.0014,False,False,True,False,False,True,False,False,4,5,8,0,10
0,0,26.24,28.79,89,6.0032,False,False,True,False,True,False,False,False,5,5,8,0,6
0,0,26.24,28.79,89,7.0015,False,False,True,False,True,False,False,False,6,5,8,0,27
0,0,27.88,31.82,83,11.0014,False,False,True,False,True,False,False,False,7,5,8,0,63
0,0,27.88,31.82,83,11.0014,False,False,True,False,True,False,False,False,8,5,8,0,121
0,0,30.34,34.85,70,15.0013,False,False,True,False,True,False,False,False,9,5,8,0,215
0,0,30.34,34.85,70,19.0012,False,False,True,False,False,True,False,False,10,5,8,0,290
0,0,31.98,37.12,62,15.0013,False,False,True,False,True,False,False,False,11,5,8,0,349
0,0,32.8,37.88,55,15.0013,False,False,True,False,True,False,False,False,12,5,8,0,382
0,0,32.8,38.635,59,22.0028,False,False,True,False,False,True,False,False,13,5,8,0,441
0,0,33.62,38.635,52,16.9979,False,False,True,False,True,False,False,False,14,5,8,0,380
0,0,34.44,40.15,53,16.9979,False,False,True,False,False,True,False,False,15,5,8,0,362
0,0,30.34,35.605,79,11.0014,False,False,True,False,False,False,True,False,16,5,8,0,343
0,0,30.34,35.605,79,11.0014,False,False,True,False,False,False,True,False,17,5,8,0,149
0,0,29.52,34.85,79,30.0026,False,False,True,False,False,True,False,False,18,5,8,0,211
0,0,29.52,35.605,84,16.9979,False,False,True,False,False,False,True,False,19,5,8,0,171
0,0,29.52,34.85,79,19.0012,False,False,True,False,False,False,True,False,20,5,8,0,137
0,0,28.7,33.335,84,22.0028,False,False,True,False,False,True,False,False,21,5,8,0,114
0,0,28.7,33.335,84,22.0028,False,False,True,False,False,True,False,False,22,5,8,0,120
0,0,28.7,33.335,84,19.0012,False,False,True,False,False,False,True,False,23,5,8,0,108
0,0,28.7,33.335,84,19.0012,False,False,True,False,False,True,False,False,0,6,8,0,80
0,0,28.7,33.335,84,16.9979,False,False,True,False,False,True,False,False,1,6,8,0,73
0,0,28.7,33.335,84,15.0013,False,False,True,False,False,True,False,False,2,6,8,0,66
0,0,28.7,33.335,84,8.9981,False,False,True,False,False,True,False,False,3,6,8,0,32
0,0,28.7,33.335,84,8.9981,False,False,True,False,True,False,False,False,4,6,8,0,6
0,0,28.7,33.335,89,12.998,False,False,True,False,True,False,False,False,5,6,8,0,5
0,0,28.7,33.335,89,11.0014,False,False,True,False,True,False,False,False,6,6,8,0,13
0,0,28.7,33.335,84,12.998,False,False,True,False,True,False,False,False,7,6,8,0,39
0,0,29.52,34.85,79,12.998,False,False,True,False,True,False,False,False,8,6,8,0,89
0,0,31.16,37.12,75,7.0015,False,False,True,False,True,False,False,False,9,6,8,0,184
0,0,32.8,40.15,66,8.9981,False,False,True,False,True,False,False,False,10,6,8,0,266
0,0,33.62,41.665,63,0.0,False,False,True,False,True,False,False,False,11,6,8,0,269
0,0,36.9,42.425,42,19.9995,False,False,True,False,True,False,False,False,12,6,8,0,370
0,0,36.9,42.425,42,19.9995,False,False,True,False,True,False,False,False,13,6,8,0,324
0,0,35.26,40.15,47,12.998,False,False,True,False,True,False,False,False,14,6,8,0,322
0,0,29.52,34.85,74,19.9995,False,False,True,False,False,False,True,False,15,6,8,0,326
0,0,29.52,34.85,74,19.9995,False,False,True,False,False,False,True,False,16,6,8,0,193
0,0,30.34,35.605,74,43.0006,False,False,True,False,False,False,True,False,17,6,8,0,194
0,0,29.52,34.85,74,6.0032,False,False,True,False,True,False,False,False,18,6,8,0,229
0,0,29.52,34.85,79,11.0014,False,False,True,False,True,False,False,False,19,6,8,0,228
0,0,29.52,35.605,84,8.9981,False,False,True,False,True,False,False,False,20,6,8,0,183
0,0,29.52,35.605,84,7.0015,False,False,True,False,True,False,False,False,21,6,8,0,136
0,0,28.7,33.335,89,12.998,False,False,True,False,True,False,False,False,22,6,8,0,103
0,0,28.7,33.335,79,7.0015,False,False,True,False,True,False,False,False,23,6,8,0,55
0,1,28.7,33.335,79,7.0015,False,False,True,False,True,False,False,False,0,0,8,0,30
0,1,27.88,31.82,83,8.9981,False,False,True,False,True,False,False,False,1,0,8,0,12
0,1,27.06,29.545,89,0.0,False,False,True,False,True,False,False,False,2,0,8,0,7
0,1,27.06,29.545,89,0.0,False,False,True,False,True,False,False,False,3,0,8,0,1
0,1,27.06,29.545,89,7.0015,False,False,True,False,True,False,False,False,4,0,8,0,10
0,1,28.7,33.335,79,6.0032,False,False,True,False,True,False,False,False,5,0,8,0,15
0,1,28.7,32.575,65,19.0012,False,False,True,False,True,False,False,False,6,0,8,0,95
0,1,29.52,34.09,62,19.9995,False,False,True,False,True,False,False,False,7,0,8,0,267
0,1,30.34,34.09,58,22.0028,False,False,True,False,True,False,False,False,8,0,8,0,349
0,1,31.16,34.85,55,26.0027,False,False,True,False,True,False,False,False,9,0,8,0,183
0,1,32.8,37.12,52,26.0027,False,False,True,False,True,False,False,False,10,0,8,0,124
0,1,33.62,37.12,48,23.9994,False,False,True,False,True,False,False,False,11,0,8,0,179
0,1,33.62,37.88,46,16.9979,False,False,True,False,True,False,False,False,12,0,8,0,182
0,1,34.44,37.88,44,19.9995,False,False,True,False,True,False,False,False,13,0,8,0,151
0,1,33.62,37.12,43,19.9995,False,False,True,False,True,False,False,False,14,0,8,0,150
0,1,34.44,37.88,41,19.9995,False,False,True,False,True,False,False,False,15,0,8,0,126
0,1,35.26,38.635,39,19.0012,False,False,True,False,True,False,False,False,16,0,8,0,282
0,1,35.26,38.635,39,11.0014,False,False,True,False,True,False,False,False,17,0,8,0,527
0,1,34.44,37.88,41,8.9981,False,False,True,False,True,False,False,False,18,0,8,0,529
0,1,33.62,37.12,43,7.0015,False,False,True,False,True,False,False,False,19,0,8,0,416
0,1,32.8,37.88,55,0.0,False,False,True,False,True,False,False,False,20,0,8,0,286
0,1,31.16,35.605,58,6.0032,False,False,True,False,True,False,False,False,21,0,8,0,186
